IMDb_ID,Title,Directors,Cast,Year,Rating,Genre,Top 250 Rank,Runtimes
5592248,The Beguiled,Sofia Coppola;,Colin Farrell;Nicole Kidman;Kirsten Dunst;Elle Fanning;Oona Laurence;Angourie Rice;Addison Riecke;Emma Howard;Wayne Pére;Matt Story;Joel Albin;Eric Ian;,2017,6.3,Drama;Thriller;War,,93
4572792,The Book of Henry,Colin Trevorrow;,Naomi Watts;Jaeden Martell;Jacob Tremblay;Sarah Silverman;Dean Norris;Lee Pace;Maddie Ziegler;Tonya Pinkins;Bobby Moynihan;Geraldine Hughes;Maxwell Simkins;Jackson Nicoll;Donnetta Lavinia Grays;Joel Marsh Garland;Wass Stevens;Arthur French;Mary Joy;Zandi Holup;Mike Massimino;Donna Mitchell;Marjan Neshat;Taylor Dior;Phil Smrek;Deborah Rayne;Peter Hourihan;Gavin Barnes;Sergei Ashurov;Katia Belas;Cha'Chill Silas Biggar;Joshua Black;Roger Brenner;Quinn Breslin;Bella Burton;Cade Burton;Marmee Regine Cosico;Stefanie Flores;Khalia R Gourdine;Kimberly L. Jackson;Hayden Lamanuzzi;Tanner Lamanuzzi;Faith Logan;Victoria Mahal-Sky;Laura Mazziotti;Victoria Nowak;Lily Peterson;Naomi Poremba;Logan Smith;,2017,6.6,Crime;Drama;Thriller,,105
5795282,This Changes Everything,Tom Donahue;,Reese Witherspoon;Mira Nair;Shonda Rhimes;Tracee Ellis Ross;Jessica Chastain;Mellody Hobson;Patty Jenkins;Geena Davis;Joey Soloway;Maria Giese;Rashida Jones;Meryl Streep;Callie Khouri;Sandra Oh;Lauren Shuler Donner;Tiffany Haddish;Lesli Linka Glatter;Lena Dunham;Chris Nee;Natalie Portman;Catherine Hardwicke;Heather Graham;Matt McGorry;Glen Mazzara;Marisa Tomei;Cate Blanchett;Taraji P. Henson;Rose McGowan;Gabrielle Carteris;Amy Brenneman;Mary-Louise Parker;Jackie Cruz;Rosario Dawson;Zoe Saldana;Amandla Stenberg;Mara Brock Akil;Anna Serner;Julie Dash;Brit Marling;Anita Hill;Yara Shahidi;Brenda Chapman;Walter Hickey;Marg Helgenberger;Gillian Anderson;Ellen Pompeo;Yudi Bennett;Kimberly Peirce;Cherien Dabis;Kalpana Kotagal;Robin A. Wright;Sharon Stone;Chloë Grace Moretz;Sherry Lansing;Alan Alda;Jeanine Basinger;Hilary Hallett;Shelley Stamp;Maya Montañez Smukler;Clifford Alexander;Caroline Heldman;Madeline Di Nonno;Keri Putnam;Nina Jacobson;Stacey Sher;Hartwig Adam;Ellen Tejle;Baker Karim;Rachel Feldman;Stacy Title;Jennifer Siebel Newsom;Joelle Dobrow;Susan Bay Nimoy;Victoria Hochberg;Lynne Littman;Nell Cox;Melissa Goodman;Juliet Williams;Jenni Gold;Gillian Thomas;Howard A. Rodman;Gavin Polone;Victoria Alonso;Kevin Huvane;Judd Apatow;Jeremy Zimmer;Courtney A. Kemp;Paula Weinstein;Paul Feig;Peter T. Grauer;Susan Lyne;Betsy Beers;Chris Silbermann;Maureen Ryan;John Landgraf;Amber Tamblyn;Blair Rich;Sarah Bibbo;Stephen Burrows;Viola Davis;Maya Deren;Denise Di Novi;Mariama Diop;Deborah Kaplan;Stanley Mathabane;Susan Sarandon;Nancy Schreiber;Cathy Schulman;,2018,7.8,Documentary,,96
12615654,Born to Play,Viridiana Lieberman;,Brian Sweeney;,2020,6.4,Documentary,,92
5719700,Home Again,Hallie Meyers-Shyer;,Reese Witherspoon;Michael Sheen;Candice Bergen;Pico Alexander;Jon Rudnitsky;Nat Wolff;Lola Flanery;Eden Grace Redfield;Lake Bell;Dolly Wells;Reid Scott;P.J. Byrne;Ben Sinclair;Josh Stamberg;Jen Kirkman;David Netto;Gaylinn Dean;Sophia Bui;Hope Watson;Alex Noiret;Kim Senser;Jeremiah Caleb;Alex Alcheh;Hank Chen;Paige Spara;Taylor Carr;Gwyneth Glover;Samantha Ressler;Christine Woods;Doug Locke;Shi Ne Nielson;Robb Derringer;Nick L. Williams;Kovar McClure;Michael Cyril Creighton;Paige Cato;Karen Baxter;Stephen Brown;Lora Dailey;Brian Gilleece;David Wesley Marlowe;Diana Matlak;Kate Petersen;Matthew Saddler;Tandi Tugwell;Nicholas Walker;,2017,5.8,Comedy;Drama;Romance,,97
4799066,Midnight Sun,Scott Speer;,Bella Thorne;Patrick Schwarzenegger;Rob Riggle;Quinn Shephard;Ken Tremblett;Suleka Mathew;Jenn Griffin;Nicholas Coombe;Tiera Skovbye;Norm Misura;Austin Anozie;Alex Pangburn;Guy Christie;Paul McGillion;Donny Lucas;Jerome Yoo;Kenneth Tynan;Ava Dewhurst;Audrey Smallman;Jaeda Lily Miller;Ray Boulay;Nick Watson;Michelle Choi-Lee;Jacqueline King;Allyson Grant;Darla Pitkanen;Dean Petriw;Kris Neufeld;Farris Tyab;Kiarra Goldberg;Chris Shields;Jeff Avenue;Liam Raymond Dib;Kiefer O'Reilly;Tom Vanderkam;Yobdee;,2018,6.6,Drama;Romance,,91
4824302,Mother's Day,Garry Marshall;,Jennifer Aniston;Timothy Olyphant;Shay Mitchell;Caleb Brown;Brandon Spink;Sam Marshall;Siena LaGambina;Joseph Leo Bwarie;Matthew Walker;Suzanne Haring;Marty Nadler;Rob Nagle;Lily Marshall-Fricker;Ethan Marshall;Emma Marshall;Violet Morris;Barbara Marshall;Penny Marshall;Julia Roberts;Adam Freeman;Hector Elizondo;Adreana Gonzalez;Lisa Roberts Gillan;Rory O'Malley;Christine Lakin;Finn Moder;Hazel Moder;Henry Moder;Mikaela Gilden;Kate Hudson;Margo Martindale;Aasif Mandvi;Robert Pine;Sarah Chalke;Cameron Esposito;Owen Vaccaro;Ayden Bivek;Anoush NeVart;Larry Miller;Donielle Artese;Sean O'Bryan;Wedil David;Kate Linder;Jason Sudeikis;Ella Anderson;Jessi Case;Loni Love;Lucy Walsh;Beth Kennedy;Brittany Belt;Grayson Russell;Kevin Blake;Natalie Machado;Gabrielle Grimm;Ariana Neal;Tracey Bonner;Shara London;Sandra Taylor;Jennifer Garner;Britt Robertson;Jack Whitehall;Gianna Simone;Drew Matthews;Gary Friedkin;Rodger May;Jon Lovitz;Genevieve Joy;Mia Jackson;Paul Vogt;Nicolette Noble;Chip Hamilton;Jenifer Dillow;Greg Wilson;Tom Hines;Remy Briggs;Charly Briggs;Hannah Amacker;Rodney Luis Aquino;Maiya Boyd;Karah Britton;Bricine Brown;Dawlish Carmauta;Stephen Dean;Sydney Franklin;Turillis Grier;Jas Hardy;Bethany Hartman;Suzanne Jolie;Inder Kumar;Brandi Lewis;Daniel Lucente;Natalie Lymor;Mandy Oakes;Ashleigh Plyler;Eric Elijah Rogers;Matthew Blake Rogers;Patti Schellhaas;Amanda Smith;Levan Smith;Jecobi Swain;,2016,5.7,Comedy;Drama;Romance,,118
8484012,Sword of Trust,Lynn Shelton;,Marc Maron;Jon Bass;Michaela Watkins;Jillian Bell;Toby Huss;Dan Bakkedahl;Tim Paul;Whitmer Thomas;Michael Patrick O'Brien;Al Elliott;Lynn Shelton;Scotty Lee;Robert Longstreet;Elise Mayfield;Prasanna Avadhanula;Tilcia Furman;Benjamin Keepers;Patierra Knight;Blake Funderburke;Joshua Alford;Brian Bremer;T'Darius Murphy;Julia Wells;Chris Steele;Elisha Williams;John Winscher;,2019,6.3,Comedy;Drama,,88
4807408,The Best of Enemies,Robin Bissell;,Taraji P. Henson;Sam Rockwell;Babou Ceesay;Anne Heche;Wes Bentley;Nick Searcy;Bruce McGill;John Gallagher Jr.;Nicholas Logan;Gilbert Glenn Brown;Caitlin Mehner;Dolan Wilson;Morgan Mackey;Kendall Ryan Sanders;Chris Cavalier;Malerie Grady;Ryan Dinning;Najah Jackson;Bethany DeZelle;David Plunkett;Al Hamacher;McKenzie Applegate;Brody Rose;Carson Holmes;Nadej K. Bailey;Kevin Iannucci;Susan Williams;Lucius Baston;Jeanette Branch;Jessica Miesel;Rachel Bagley;Charles Orr;Tim Ware;Jill Jane Clements;Ned Vaughn;Dawntavia Bullard;Sope Aluko;Coley Campany;Elizabeth Omilami;Arin Logan;Kameron Kierce;Charles Black;Aaron K Smalls;Hope Leigh;Bart Hansard;Jeremy Daniel Madden;Morgan Brown;Robert Harvey;Cranston Johnson;Afemo Omilami;Jack Montague;Chanté Bowser;Rhoda Griffis;Wilbur Fitzgerald;Shane Jackson;Chanel Young;Michael Hyland Cole;Shane Biseell;Annie Cook;Rae Olivier;Lindsey Moser;Lexston Bearss;Fred Bobbitt;Jasmine Bolton;Anastasia Burnett;James Burns;Andrea Antonio Canal;Timothy Carr;Lucie Carroll;Michael H. Cole;Joy Johnson Coleman;John Collier;Marcy Conway;Kyle Crawford;Aidan Daly;Steven Dutton;Jacob Evans;Martin Feigen;Curtis Gammage;Michele Garren;Clifford Gay;Cecil M. Henry;Thomas Mark Higgins;Maxwell Highsmith;Jon Horstman;Lauren Jenkins;Sierra D Jones;Rae Jordan;Jeffrey Kimble;Tweed Michael Manning;Wes McGee;Perla Middleton;Timothy D. Montjoy;Devito Parker Jr.;Mason Pike;Michael G. Plumides Jr.;Letecia Reeder;Milton Saul;Jared Sawyer Jr.;Jennifer Sears;Ashley Shanea;Kimberly Shires;Wayne Smith Jr.;Alyssa Marie Stilwell;Shannon Thomas;Elizabeth Thorp;Joey Thurmond;Isaac Tillman;Lina Zalewski;,2019,7.3,Biography;Drama;History,,133
6733874,America: The Motion Picture,Matt Thompson;,Channing Tatum;Jason Mantzoukas;Olivia Munn;Bobby Moynihan;Judy Greer;Will Forte;Raoul Max Trujillo;Killer Mike;Simon Pegg;Andy Samberg;Carlos Alazraqui;Jason Barnes;Dave Callaham;Christian Danley;Jeff Fastner;Kevin Gillese;Z. Gillispie;Cris Gray;Iyad Hajjaj;J. West Hickman;Neal Holman;J. LaRose;Megan Leahy;Amber Nash;Mark Paterson;Patrick Piper;Dave Roberts;Eric Sims;Mike Schatz;Matt Thompson;Lucky Yates;,2021,5.6,Animation;Action;Adventure;Comedy;Fantasy;History;Sci-Fi;War,,98
