IMDb_ID,Title,Directors,Cast,Year,Rating,Genre,Top 250 Rank,Runtimes
8741182,Dance Dreams: Hot Chocolate Nutcracker,Oliver Bokelberg;,Debbie Allen;Tichina Arnold;Vivian Nixon;Ryan Phuong;Kylie Jefferson;Norman Nixon;Jessica Mikayla;Eartha Robinson;Savoy Bailey;Destiny Wimpye;Lyrik Cruz;Anthony Burrell;Isaiah Lucas;Olivia-Diane Joseph;Ava Bokelberg;Chester Gregory;Kayden Porter;Maylah Chanel;Kaidynn Danae Hogains;Audrya Kelly Clayton;Sydney Guine;Krystyn Spratt;Danielle Silver;Alijah Haggins;Kristopher Nobles;Wayne Mackins;Chyrstyn Fentroy;,2020,7.1,Documentary;Family,,80.0
9252468,Mosul,Matthew Michael Carnahan;,Waleed Elgadi;Hayat Kamille;Thaer Al-Shayei;Suhail Dabbach;Adam Bessa;Mohimen Mahbuba;Is'haq Elias;Ben Affan;Qutaiba Abdelhaq;Abbas Abdulghani;Ahmed Adel;Mohamed Attougui;Mahdi Chalkhaoui;Ahmad Ghanem;Ahmed Ghanem;Mehdi Lamrini;Tarik Rmili;Anouar H. Smaine;Youssef Tounzi;Birol Tarkan Yildiz;Faycal Zeglat;Jamil Zraikat;,2019,7.2,Action;Drama;War,,86.0
11768948,If Anything Happens I Love You,Michael Govier;Will McCormack;,,2020,7.8,Animation;Short;Drama,,13.0
13150630,Secrets of the Saqqara Tomb,James Tovell;,Ahmed Zikrey Abdellhak;Ghareeb Ali Mohammed Abushousha;Nabil Eldaleel;Sabry Mohyeldin Farag;Salima Ikram;Mustafa Abdo Sadek Mahmoud;Hamada Shehata Ahmed Mansour;Nermeen Momen Mohamed;Amira Shaheen;Mostafa Waziri;Mohammad Mohammad Yousef;,2020,7.2,Documentary;History,,113.0
6370266,Bending the Arc,Kief Davidson;Pedro Kos;,Paul Farmer;Ophelia Dahl;Jim Yong Kim;Jaime Bayona;Catherine Betrand-Farmer;Agnes Binagwaho;Cesar Bonilla;Rosa Celi;Heureuse Charles;Marcella Davies;Peter Drobac;Jean Gabriel 'Ti Jean' Fils;Julia Gutiérrez Quispe;Yverose Jean;Thomas Kim;Arthur Kleinman;Fritz Lafontant;Fernet Leandre;Todd McCormack;Adeline Merçon;Lorena Mestanza;Joia Mukherjee;Nerlande Nahens;Peter Niyigena;Cameron Nutt;Melquiades Huaya Oré;Maxi Raymonville;Jack Roussin;Jeffrey Sachs;Eric Sawyer;François St. Ker;Loune Viaud;Claire Wagner;,2017,7.8,Documentary,,102.0
13058290,Blackpink: Light Up the Sky,Caroline Suh;,Reila Post;Blackpink;Jennie Kim;Jisoo Kim;Lalisa Manoban;Rosé;,2020,7.5,Documentary;Music,,79.0
10642834,The Forty-Year-Old Version,Radha Blank;,Radha Blank;Peter Kim;Oswin Benjamin;Imani Lewis;Haskiri Velazquez;Antonio Ortiz;T.J. Atoms;Reed Birney;Jacob Ming-Trent;Welker White;Stacey Sargeant;William Oliver Watkins;Meghan O'Neill;Andre Ward;Jackie Adam;Charles Ryu;Cristina Gonzalez;Ashlee Brian;Young M.A;Styles P;Sadat X;Kit Flanagan;Peggy J. Scott;Qaasim Middleton;Corwin C. Tuggles;Michael Izquierdo;Mina Joo;Mickey Factz;Kemba;Desiree Duncker;Tatiana;Nandi Pyle;Gloria Attenburg;Lynese 'Babs' Wiley;Norma Bayts;Ms. Fit;Shooney Da Rapper;Miss Undastood;Frank DiLella;Ravi Blank;Dyme-A-Duzin;Nat Lopez;Francisco Burgos;Tracy Wilder;Kyah Baby;Stewart Steinburg;Bertram The Pomeranian;Irene Blackman;Samantha Browne-Walters;Julius Caba;Julie Chateauvert;Andrew Glaszek;Doris McCarthy;La Aaron Mealy;,2020,7.2,Comedy;Drama,,123.0
5612182,Walk Away from Love,Christopher Nolen;,Noree Victoria;Brad James;Robert Christopher Riley;Brely Evans;Sabrina Revelle;Thea Camara;Malcom Banks;Willie Roberson;Demetrius Lovejoy;Marc Edwards Pytlewicz;Jordan Hamb;Lakeshia Bonner;,2017,7.3,Romance,,90.0
6335714,Carlos Almaraz: Playing with Fire,Elsa Flores Almaraz;Richard Montoya;,Zack De La Rocha;Shepard Fairey;Dolores Huerta;Cheech Marin;Edward James Olmos;,2019,7.5,Documentary,,82.0
12987894,American Murder: The Family Next Door,Jenny Popplewell;,Nickole Atkinson;Jim Benemann;Luke Epple;Mark Jamieson;Nichol Kessinger;Marcelo Kopcow;Karen Leigh;Theresa Marchetta;Tom Mustin;Michael Rourke;Frank Rzucek;Frankie Rzucek;Sandi Rzucek;Bella Watts;Celeste Watts;Chris Watts;Cindy Watts;Ronnie Watts;Shanann Watts;,2020,7.2,Documentary;Crime,,83.0
13206842,The Boys in the Band: Something Personal,Joel Kazuo Knoernschild;,Matt Bomer;Charlie Carver;Mart Crowley;Robin de Jesus;Melanie Hubert;Brian Hutchison;Joe Mantello;Ned Martel;Jim Parsons;Zachary Quinto;Andrew Rannells;Michael Benjamin Washington;Tuc Watkins;,2020,7.2,Documentary,,28.0
12509942,Michelle Buteau: Welcome to Buteaupia,Page Hurwitz;,Michelle Buteau;,2020,7.1,Comedy,,58.0
8618654,Kiss the Ground,Joshua Tickell;Rebecca Harrell Tickell;,Woody Harrelson;Ray Archuleta;John Wick;Kristin Ohlson;Kristine Nichols;Mark Hyman;Gisele Bündchen;Tom Brady;Maria Rodale;Allan Savory;Jeff Creque;Paul Hawken;Stéphane Le Foll;André Leu;Jason Mraz;Gabe Brown;Ian Somerhalder;Doniga Markegard;Erik Markegard;Michael Doane;Robert Reed;Gavin Newsom;Michael Martinez;Pashon Murray;Patricia Arquette;David Arquette;Ryland Engelhart;David Bronner;John D. Liu;Rosario Dawson;Fritz Haber;Bill Maher;Franklin D. Roosevelt;,2020,8.3,Documentary,,84.0
7395114,The Devil All the Time,Antonio Campos;,Tom Holland;Bill Skarsgård;Riley Keough;Jason Clarke;Sebastian Stan;Haley Bennett;Harry Melling;Eliza Scanlen;Mia Wasikowska;Robert Pattinson;Douglas Hodge;Kristin Griffith;Pokey LaFarge;David Atkinson;Matthew Vaughn;Billy Joe Bradshaw;Gregory Kelly;David Maldonado;Mark Jeffrey Miller;Ryan Anthony Williams;Wes Robertson;Todd Barnett;Michael Harding;Lucy Faust;Abby Glover;Kelly Lind;Cotton Yancey;Adam Fristoe;Morganna Bridgers;Karson Kern;Zack Shires;Ivan Hoey Jr.;Drew Starkey;Caleb J. Thaggard;Ever Eloise Landrum;Given Sharp;Cory Scott Allen;Emma Coulter;Cody Jones;Madelyn Wall;Jason Collett;Eric Mendenhall;Teddy Cole;Michael H. Cole;Andrew Young;Cort Chandler;Bruce Cooper;Daniel James Vaughn;Edward Hall;Jeff McCarthy;Santino Fontana;John Rue;Donald Ray Pollock;Michael Banks Repeta;Emilio Subercaseaux Campos;Ben Bailey;Meagan Bown;Jeremy Brink;Jorge Castro-Salinas;Michael Corin;Anthony Davis;Phillip DeVona;Rebecca Douglas;Anthony Eads;Nathan Harris;Jason Charles Hill;Lawrence Hinkle;James H Keating;Jeff McKinney;Ethan Melisano;Morgan Monroe;Myles Phillips;Scott Rapp;Kyle Sawyer;Leslie Sides;Justin Matthew Smith;Joey Traywick;Cade Tropeano;Kevin Waterman;,2020,7.1,Crime;Drama;Thriller,,138.0
11464826,The Social Dilemma,Jeff Orlowski;,Tristan Harris;Jeff Seibert;Bailey Richardson;Joe Toscano;Sandy Parakilas;Guillaume Chaslot;Lynn Fox;Aza Raskin;Alex Roetter;Tim Kendall;Justin Rosenstein;Randy Fernando;Jaron Lanier;Roger McNamee;Shoshana Zuboff;Anna Lembke;James Fetter;Mary Fetter;Jonathan Haidt;Cathy O'Neil;Rashida Richardson;Renee DiResta;Cynthia M. Wong;Vic Alejandro;Oner Asir;Korey David;Jeff DuMont;Skye Folsom;Adam S. Ford;Kristina Fountaine;Catalina Garayoa;Barbara Gehring;Skyler Gisondo;Chris Grundy;Sophia Hammons;Daustin Harvey;Kara Hayward;Sheevani Ignasinski;Vincent Kartheiser;Megan Elisabeth Kelly;Carlos Leos;Marty Lindsey;Richard Lucchese;Jenice Marshall;Reza Nosrati;Ena O'Rourke;Ivan Pavletic;Chase Penny;Jason Potter;Jade Ryin;Hannah Vail;Sergio Villarreal;A.J. Voliton;Gavin White;Emi Zerr;Mark Canjar;Mary Beth Eversole;Gary John Miller;R.J. Wagner;,2020,7.6,Documentary;Drama,,94.0
10078502,Stars in the Sky: A Hunting Story,Steven Rinella;,Steven Rinella;Robert Abernathy;Greg Blascovich;Buck Bowden;Rorke Denver;Doug Duren;Eduardo Garcia;Martin Heinrich;Robert Jones;Ron Layton;Ellen Mulcare;Jim Posewitz;Danny Rinella;Matt Rinella;Joe Rogan;Randall Williams;Lallee Yang;,2018,7.3,Documentary,,75.0
12806000,Sugar High,Ariel Boles;,Hunter March;Jackie Sorkin;Rebecca DeAngelis;Stéphane Tréand;,2020,7.2,Reality-TV,,44.0
12038300,The Speed Cubers,Sue Kim;,Max Park;Schwan Park;Philipp Weyer;Feliks Zemdegs;,2020,7.4,Documentary;Short;Sport,,39.0
5807330,Tread,Paul Solet;,Marvin Heemeyer;Patrick Brower;Glenn Trainor Jr.;Casey Farrell;Trisha MacDonald;Stuart Spencer;Matt Reed;Cody Docheff;Ben McClelland;Dick Thompson;Ron Thompson;Dick Broady;Gus Harris;Larry Thompson;Gary Thompson;Steve Borda;Judy Borda;Travis Busse;Jim Kraker;Rich Garner;Tess Riley;Loe Piechocki;Robert Fleet;Mike McCann;,2020,7.1,Documentary,,89.0
10011480,The Remix: Hip Hop X Fashion,Lisa Cortes;Farah Khalid;,Mary J. Blige;Dapper Dan;Misa Hylton-Brim;Kerby Jean-Raymond;April Walker;,2019,7.1,Documentary;Music,,67.0
12187586,Father Soldier Son,Leslye Davis;Catrin Einhorn;,Brian Eisch;Isaac Eisch;Joey Eisch;Roxanne Gregory;,2020,7.3,Documentary;War,,99.0
11378264,Mucho Mucho Amor: The Legend of Walter Mercado,Cristina Costantini;Kareem Tabsch;,Walter Mercado;Willy Acosta;Lin-Manuel Miranda;Raul de Molina;Eugenio Derbez;Betty Benet Mercado;Ivonne Benet Mercado;Nydia Caro;Paloma Morales;Bill Bakula;Lawrence Edwin;Marília Gabriela;Maria Gladys Garcia;Bobby Gilardi;Elizabeth Gomez;Evelio Gomez;Inez Gomez;Maria Gomez;Tony Hernandez;Leo Ibarra;Fallon Irizarry;Karlo Karlo;Matt Kuscher;Maria Lopez Alvarez;Mireya Lucio;Aida Benet Mercado;Carmen Mercado;Charito Mercado;Danette Benet Mercado;Jesse Mercado;Luis A. Miranda Jr.;Elin Ortiz;Sebastian Duke Ponce;Jorge Ramos;Enrique Rivera;Runo;Eva Luna Silva;Arylsia Tomas;Ozzie Tomas;Siena Tomas;Wilma Torres;Carlos Velasquez;Curly Velasquez;Jody Russell Vialy;Paula Winlock;Mauricio Zeilic;,2020,7.3,Documentary,,96.0
11905462,Athlete A,Bonni Cohen;Jon Shenk;,Maggie Nichols;Gina Nichols;John Nichols;Steve Berta;Marisa Kwiatkowski;Mark Alesia;Rachael Denhollander;Jessica Howard;Jamie Dantzscher;John Manly;Tim Evans;Jennifer Sey;Géza Poszar;Tracee Talavera;Mike Jacki;Andrea Munford;Angela Povilaitis;Steve Penny;Jerry Moran;Richard Blumenthal;Simone Biles;Larissa Boyce;Nicolae Ceausescu;Nadia Comaneci;Gabby Douglas;Rhonda Faehn;Laurie Hernandez;Bela Karolyi;Marta Karolyi;Madison Kocian;McKayla Maroney;Larry Nassar;Aly Raisman;Ronald Reagan;Mary Lou Retton;Kyle Stephens;Kerri Strug;Amanda Thomashow;,2020,7.6,Documentary;Crime;Sport,,103.0
4925292,Lady Bird,Greta Gerwig;,Saoirse Ronan;Laurie Metcalf;Tracy Letts;Lucas Hedges;Timothée Chalamet;Beanie Feldstein;Lois Smith;Stephen McKinley Henderson;Odeya Rush;Jordan Rodrigues;Marielle Scott;John Karna;Jake McDorman;Bayne Gibby;Laura Marano;Marietta DePrima;Daniel Zovatto;Kristen Cloke;Andy Buckley;Paul Keller;Kathryn Newton;Myra Turley;Bob Stephenson;Abhimanyu Katyal;Chris Witaske;Ben Konigsberg;Gurpreet Gill;Richard Jin;Joan Patricia O'Neil;Robert Figueroa;Carla Valentine;Roman Arabia;Monique Edwards;Matthew Maher;Anita Kalathara;Debra Miller;Georgia Leva;Derek Butler;London Thor;Shaelan O'Connor;Christina Offley;Sabrina Schloss;Connor Mickiewicz;Erik Daniells;Cynthia Cales;Giselle Grams;Ithamar Enriquez;Luisa Lee;Danielle Macdonald;Adam Brock;Bonnie Jean Shelton;Rebecca Light;Joey Bell;Beau Bielski;Adriana Castillo;Stephen Dill;Sheila Ellis;Nick Fenske;Sedona Feretto;Keenan Johnston;Rebecca Knight;Suzanne LaChasse;Elester Latham;Emily Merlin;Maxx Morando;Jessica Nunez-Wood;Brian Sampson;Janet Song;Nicole Torres;Brian VanGeem;Carolyn Wilson;Tomomi Yoshida;,2017,7.4,Comedy;Drama,,94.0
